transaction_id,user_id,timestamp,amount,transaction_type,recipient_id,recipient_account_age_days,sender_state,device_id,is_new_device,sim_change_flag,kyc_tier,sender_account_age_days,sender_avg_txn_30d,txn_count_last_1h,txn_count_last_24h,time_since_last_txn_min,is_fraud,fraud_type
Tcc55936315,U00478,2026-06-07 16:21:05,471.19,BILL_PAYMENT,U01591,801,Edo,DEV-741feef1,0,0,1,388,1164.23,0,1,664.8052386021689,0,NONE
T7bfdd960da,U00205,2026-06-07 16:49:39,10333.31,P2P_TRANSFER,U00642,1628,Cross River,DEV-a22fdb0a,0,0,1,1240,11000.18,1,2,0.19811377620040305,0,NONE
T932775fb8b,U00857,2026-06-07 17:10:24,5766.8,AIRTIME_TOPUP,U00994,345,Kano,DEV-39cc4e78,0,0,1,64,7634.6,0,1,735.5739253626791,0,NONE
T36e5a10904,U01919,2026-06-07 17:36:09,20089.38,AIRTIME_TOPUP,U01637,1092,Oyo,DEV-a7365fc0,0,0,3,185,3565.46,0,4,42.94601504517782,0,NONE
T5c3d69d096,U00473,2026-06-07 17:41:04,1941.14,BILL_PAYMENT,U00311,1649,Lagos,DEV-b0833988,0,0,2,289,3908.28,0,5,717.2839068580821,0,NONE
Td4e969fb31,U00830,2026-06-07 18:02:38,6356.67,P2P_TRANSFER,U00185,954,Kaduna,DEV-1312f085,0,0,2,399,5388.55,0,1,649.7105109622697,0,NONE
T08a5c73897,U00117,2026-06-07 18:14:41,4798.37,P2P_TRANSFER,U01340,1668,Cross River,DEV-6a20e0e1,0,0,2,1469,5152.41,0,2,2419.3141995377478,0,NONE
T2bbda2610e,U01407,2026-06-07 19:08:44,14105.18,P2P_TRANSFER,U00716,600,Lagos,DEV-f333fbd2,0,0,3,706,16750.99,0,4,39.26817511974764,0,NONE
T56d3a636ab,U01978,2026-06-07 19:15:26,24020.96,P2P_TRANSFER,U00093,1344,Anambra,DEV-0d540955,1,0,1,681,1687.88,0,1,173.3996997132263,0,NONE
T451374ee18,U01638,2026-06-07 19:16:58,4103.77,P2P_TRANSFER,U00747,7,Ondo,DEV-d16433dd,0,0,3,957,4837.54,0,0,886.0255940906525,0,NONE
Tcd91c3a984,U00833,2026-06-07 19:46:05,5304.77,AIRTIME_TOPUP,U00191,1606,Rivers,DEV-e501100b,0,0,2,186,5158.53,0,3,870.8890093803878,0,NONE
Tc3227a20f4,U01637,2026-06-07 19:54:52,6090.76,BILL_PAYMENT,U01355,682,Edo,DEV-31101aa0,0,0,2,229,2560.31,0,0,356.93693739175717,0,NONE
Tf1afe19337,U00053,2026-06-07 19:58:28,14464.8,AIRTIME_TOPUP,U01690,767,Kaduna,DEV-789a069a,0,0,1,1387,8704.85,0,3,1589.6034182055262,0,NONE
T864a9b4543,U01744,2026-06-07 20:03:59,54115.89,P2P_TRANSFER,U01727,1612,Ogun,DEV-ac087d9d,0,0,1,663,7375.94,0,2,623.9557794905359,0,NONE
T122ad38297,U00617,2026-06-07 20:08:58,4373.33,AIRTIME_TOPUP,U01636,583,Kaduna,DEV-bfd18f5f,0,0,2,1144,3700.94,1,3,627.0285691706792,0,NONE
T19ac51f080,U00508,2026-06-07 20:14:20,43644.72,P2P_TRANSFER,U01640,995,Kano,DEV-2a74b97e,0,0,3,1203,4211.57,1,4,572.5367280206344,0,NONE
T29ed0efce4,U01593,2026-06-07 20:22:20,22761.37,AIRTIME_TOPUP,U00292,1925,Oyo,DEV-9daa14df,0,0,1,848,10932.79,0,3,443.84033433994443,0,NONE
T30e37ecc01,U01886,2026-06-07 20:34:00,9837.08,P2P_TRANSFER,U01506,419,Anambra,DEV-16fc5580,0,0,3,608,10859.89,0,3,191.91058488912054,0,NONE
T21dad06057,U01796,2026-06-07 20:34:30,5912.53,P2P_TRANSFER,U00273,1195,Rivers,DEV-87bd76e7,0,0,2,1260,9459.55,2,2,267.23803494535406,0,NONE
T12ff75a80c,U00575,2026-06-07 20:57:45,37299.04,AIRTIME_TOPUP,U00023,1582,Ondo,DEV-6193c7ba,0,1,3,1201,15288.31,0,3,193.0619333207414,0,NONE
Tf99a7ca62b,U00057,2026-06-07 21:03:57,833.57,BILL_PAYMENT,U00656,1967,Lagos,DEV-b1196ffa,0,0,2,736,721.37,0,4,250.70943781327227,0,NONE
T388ed5662a,U01883,2026-06-07 21:25:03,4460.0,P2P_TRANSFER,U01008,475,Rivers,DEV-65771830,0,0,1,1303,6515.33,0,5,657.2130601479644,0,NONE
T109cee154c,U01609,2026-06-07 21:29:30,12258.67879330438,P2P_TRANSFER,U01971,16,Delta,DEV-add94656,1,0,3,1274,3961.89,1,1,36.72998471005102,1,SIM_SWAP
T04e9a4814d,U00751,2026-06-07 21:48:06,35236.03,P2P_TRANSFER,U01911,280,Anambra,DEV-d82158ec,1,0,1,831,2758.97,0,0,104.38835700910607,0,NONE
T8272bf7660,U01260,2026-06-07 22:09:20,4216.41,CASH_OUT,U00682,1344,Edo,DEV-e80fb15b,0,0,1,1047,5116.33,0,0,129.40543480052608,0,NONE
T2504847d28,U00412,2026-06-07 22:14:26,9092.35,P2P_TRANSFER,U01058,1191,Rivers,DEV-4c747081,0,0,1,1331,17999.05,0,2,1120.3305607329166,0,NONE
Tab0b349ca3,U00045,2026-06-07 22:14:27,18107.4,P2P_TRANSFER,U00307,1723,Kano,DEV-d7bc8ae0,0,0,2,304,2879.19,0,1,2221.1756729066988,0,NONE
Tead901fa00,U01565,2026-06-07 22:36:53,977.44,MERCHANT_PAYMENT,U00789,863,Ogun,DEV-f4b22052,0,0,1,267,1747.18,0,1,804.7963827400825,0,NONE
Ta403726f15,U01831,2026-06-07 22:46:21,2583.94,MERCHANT_PAYMENT,U00936,950,Lagos,DEV-0181c0e0,0,0,1,701,4220.01,0,1,366.9743280878035,0,NONE
T45408d220f,U01274,2026-06-07 22:56:49,12050.69,P2P_TRANSFER,U01981,461,Delta,DEV-34b43a2e,0,0,2,1462,4145.09,2,0,176.2305266965942,0,NONE
T6cd0708a0f,U01923,2026-06-07 23:33:20,503.57,BILL_PAYMENT,U01791,82,Enugu,DEV-e33b102e,0,0,1,205,654.17,0,1,1927.2086207539774,0,NONE
Tf3b7fdbbe5,U01789,2026-06-07 23:43:44,4211.08,MERCHANT_PAYMENT,U01871,1166,Enugu,DEV-75ad022e,0,0,2,1134,6126.01,1,1,921.6669037900621,0,NONE
T8e42acbed3,U00399,2026-06-07 23:46:14,2874.84,AIRTIME_TOPUP,U01215,810,Anambra,DEV-eb1a186f,0,0,2,1089,1373.12,0,1,121.75276014508823,0,NONE
T910360e259,U00477,2026-06-07 23:48:22,13558.33,CASH_OUT,U00281,1018,Kaduna,DEV-d4a7ad2e,0,0,2,75,4424.04,0,4,2134.063823958795,0,NONE
Tb43c1925df,U00212,2026-06-07 23:52:22,8504.35,AIRTIME_TOPUP,U01223,931,Ogun,DEV-43bc7552,0,0,1,627,21291.08,1,3,221.17337790978223,0,NONE
Tafcb8b460f,U00292,2026-06-08 00:13:04,885.95,P2P_TRANSFER,U00838,170,Ogun,DEV-ea924669,0,0,3,244,4065.85,1,1,365.3334121403532,0,NONE
T40befe0d5d,U00621,2026-06-08 00:39:26,1015.46,P2P_TRANSFER,U00780,7,Anambra,DEV-300635ef,0,0,1,691,719.66,2,0,153.29993291935736,0,NONE
Tc4b1809dbb,U01254,2026-06-08 01:02:20,19642.39,AIRTIME_TOPUP,U01776,288,Rivers,DEV-b4db1afd,0,0,1,83,14978.1,0,3,1305.2909671599953,0,NONE
T41de1f644e,U01732,2026-06-08 01:08:16,1020.06,MERCHANT_PAYMENT,U00510,1531,Kaduna,DEV-4c2fe5c0,0,0,2,1171,3197.61,1,3,4256.663107244175,0,NONE
T5e1859c2c6,U01506,2026-06-08 01:08:36,11143.9,AIRTIME_TOPUP,U01053,1583,Cross River,DEV-14c40696,1,0,2,737,8967.64,0,0,376.13734603968504,0,NONE
T758602ac0c,U01659,2026-06-08 01:12:21,1263.45,P2P_TRANSFER,U00839,1098,Ondo,DEV-a57b2521,0,0,2,1088,1048.77,1,0,431.49459135422524,0,NONE
T55d54f3da7,U01457,2026-06-08 01:51:43,2740.29,MERCHANT_PAYMENT,U01402,1196,Enugu,DEV-3132ee62,0,0,2,445,4700.24,0,1,1208.958998081027,0,NONE
Tb091021cf0,U01035,2026-06-08 02:16:30,2658.63,BILL_PAYMENT,U00722,126,Rivers,DEV-4c5ba56a,0,0,3,999,3326.7,5,7,16.27332067073582,0,NONE
T88095cd422,U00407,2026-06-08 02:17:50,3650.37,AIRTIME_TOPUP,U01709,1637,Rivers,DEV-9bb241a1,0,0,2,843,5528.59,0,1,403.9810306230615,0,NONE
Tc863dbf30f,U00736,2026-06-08 02:25:39,5922.64,MERCHANT_PAYMENT,U00184,626,Cross River,DEV-9d817eac,0,0,1,1088,4883.39,0,6,399.4771379433934,0,NONE
T0071a18873,U01417,2026-06-08 02:45:04,2381.83,AIRTIME_TOPUP,U00099,449,Edo,DEV-fb496a8f,0,0,1,1143,2080.2,0,2,415.9169929562465,0,NONE
Te94a4cd650,U01413,2026-06-08 02:51:29,123624.48,CASH_OUT,U00269,920,Kano,DEV-69469315,0,0,3,1066,10942.52,0,2,765.9798256836152,0,NONE
Tfadff12d0a,U00490,2026-06-08 02:57:34,3691.24,CASH_OUT,U00262,44,Abuja (FCT),DEV-a4c7f5ba,0,0,1,977,2679.03,3,10,22.499134286243123,0,NONE
T91fb5244c4,U01306,2026-06-08 03:04:10,11854.58,P2P_TRANSFER,U00034,439,Lagos,DEV-49feb5c8,0,0,2,818,12108.35,1,3,1427.6112951941957,0,NONE
T511d0e85c7,U00203,2026-06-08 03:09:48,1013.34,MERCHANT_PAYMENT,U00804,1439,Oyo,DEV-fe3f6c0e,0,0,1,501,945.52,0,1,314.76397588964255,0,NONE
Tef658763e6,U00990,2026-06-08 03:15:37,69528.75,AIRTIME_TOPUP,U01765,110,Delta,DEV-003de413,0,0,1,1120,51188.17,1,0,8.099823914098149,0,NONE
T63bd51220f,U01974,2026-06-08 03:17:55,3816.36,P2P_TRANSFER,U00274,49,Ogun,DEV-dd85450b,0,0,3,161,1168.69,1,5,335.5413921790225,0,NONE
Te0afac84bf,U01392,2026-06-08 03:37:32,5292.87,BILL_PAYMENT,U00037,1451,Ogun,DEV-488b4cc9,0,0,1,779,10029.21,1,2,204.68221771074306,0,NONE
T2a59285dec,U00780,2026-06-08 03:42:59,3432.7,P2P_TRANSFER,U01236,1695,Lagos,DEV-cc6fa1c7,0,0,2,275,13576.45,1,4,387.7629343550054,0,NONE
T5842031ae7,U01023,2026-06-08 03:47:25,6245.29,P2P_TRANSFER,U00144,1,Kano,DEV-1edd51cc,0,0,1,184,972.21,1,4,782.5254287646726,0,NONE
T53dfcbaa9e,U00636,2026-06-08 03:49:49,21113.27,BILL_PAYMENT,U01606,706,Rivers,DEV-f1f252fc,0,0,1,1440,1724.81,0,1,295.51898408808955,0,NONE
T4d095d6902,U00081,2026-06-08 04:20:39,11654.58,P2P_TRANSFER,U00550,1825,Enugu,DEV-487107b9,0,0,1,751,17443.7,0,0,76.69250847607566,0,NONE
T4bbc3c5835,U00853,2026-06-08 04:37:31,15503.49,BILL_PAYMENT,U01952,1599,Kano,DEV-81b566a5,0,0,1,140,3821.09,0,5,360.9327616004462,0,NONE
T3bf048ddaf,U00035,2026-06-08 04:43:12,5233.85,P2P_TRANSFER,U01827,996,Cross River,DEV-a35ded3a,0,0,1,1083,4970.35,1,1,866.4600800328525,0,NONE
Tfd86e1eae5,U01984,2026-06-08 04:48:10,5415.57,AIRTIME_TOPUP,U01360,1628,Abuja (FCT),DEV-def2f03c,0,0,1,980,3590.71,0,1,843.1841096412159,0,NONE
Tca31d6e6ae,U00182,2026-06-08 04:51:16,7937.98,AIRTIME_TOPUP,U01008,628,Enugu,DEV-9fe714b0,0,0,1,628,12842.31,1,1,569.1919039354733,0,NONE
T18cf75e5fc,U01653,2026-06-08 04:51:35,4198.71,MERCHANT_PAYMENT,U01929,1274,Kano,DEV-de9752c8,0,0,1,374,4254.52,0,2,167.5745071780272,0,NONE
T813386d268,U00060,2026-06-08 05:09:48,2246.22,AIRTIME_TOPUP,U01165,1158,Anambra,DEV-6c547ab0,0,0,2,15,4260.87,0,2,451.07395789937885,0,NONE
Te3b35030d6,U00775,2026-06-08 05:14:26,835.16,P2P_TRANSFER,U01642,1943,Lagos,DEV-cd903396,0,0,3,1144,2434.78,0,3,142.1537467104222,0,NONE
Te5975b3c63,U01219,2026-06-08 05:15:49,3267.04,MERCHANT_PAYMENT,U01357,158,Rivers,DEV-9fa62d39,0,0,3,1085,3241.3,0,1,697.1379166202888,0,NONE
T84b260102a,U01882,2026-06-08 05:17:10,2907.02,MERCHANT_PAYMENT,U00304,892,Enugu,DEV-b37305a4,0,0,2,593,2193.38,1,5,51.824420608942155,0,NONE
T4e3d8c548a,U00569,2026-06-08 05:17:48,6031.05,P2P_TRANSFER,U00202,1258,Rivers,DEV-155bc54d,0,0,2,1463,8250.19,0,1,258.87449500718725,0,NONE
T013b492a70,U01846,2026-06-08 05:29:36,2585.46,BILL_PAYMENT,U01888,228,Oyo,DEV-a0c18df5,0,0,1,1021,3739.0,0,1,184.56268813925556,0,NONE
T9c6df8dff3,U00944,2026-06-08 05:59:59,3533.86,P2P_TRANSFER,U00416,581,Delta,DEV-c9a33936,0,0,2,147,6214.74,1,0,952.1641035316642,0,NONE
Te33f99a590,U01663,2026-06-08 06:10:04,10430.03,AIRTIME_TOPUP,U00967,213,Oyo,DEV-275aca70,0,0,2,122,10259.31,0,2,276.64399288459276,0,NONE
T3228125ca3,U00677,2026-06-08 06:16:10,2790.54,P2P_TRANSFER,U01628,58,Ondo,DEV-f5744d73,0,0,1,1479,4923.62,1,1,776.9996215292203,0,NONE
T1c23193ec5,U01137,2026-06-08 06:18:32,6902.81,P2P_TRANSFER,U01964,215,Cross River,DEV-d20b4e12,0,0,3,616,5419.9,1,1,1732.8352452845447,0,NONE
Tdeff9fb391,U01235,2026-06-08 06:48:23,2378.13,MERCHANT_PAYMENT,U00540,1940,Edo,DEV-e8155b49,0,0,2,985,2206.53,0,3,349.58572429387107,0,NONE
T3668b3a5ca,U00390,2026-06-08 07:08:02,1526.36,MERCHANT_PAYMENT,U00475,1558,Ondo,DEV-bc56ca5e,0,0,1,1397,3179.16,0,5,200.71296409166052,0,NONE
Ta5191238c4,U01444,2026-06-08 07:17:08,11078.67,BILL_PAYMENT,U01388,64,Oyo,DEV-35c7f479,0,0,1,171,2336.22,0,2,59.316633024781304,0,NONE
T2e9b91b1bf,U00874,2026-06-08 07:28:56,6524.07,CASH_OUT,U01456,928,Ogun,DEV-bee5433f,0,0,1,391,2372.01,1,2,154.55691607657843,0,NONE
T6350ede544,U00523,2026-06-08 07:30:23,6592.88,MERCHANT_PAYMENT,U00389,3,Enugu,DEV-acab4d01,0,0,1,745,6157.35,2,1,125.06288166283984,0,NONE
T272a95b5ca,U00204,2026-06-08 07:34:33,1054.76,P2P_TRANSFER,U01914,1235,Anambra,DEV-725c7ef4,0,0,1,655,1279.78,0,0,533.3004477039317,0,NONE
T2fdc78c4e0,U01180,2026-06-08 08:09:07,4470.31,P2P_TRANSFER,U01502,209,Rivers,DEV-94b9713f,0,0,2,292,3176.42,0,4,1731.1931247934126,0,NONE
T2b5c47c0ae,U00950,2026-06-08 08:34:31,5982.07,MERCHANT_PAYMENT,U00484,1728,Edo,DEV-4231df3c,0,0,3,1456,2637.03,0,2,232.43348909860404,0,NONE
Tde5a0608c5,U00661,2026-06-08 09:06:12,10793.67,P2P_TRANSFER,U01318,631,Edo,DEV-1cffd478,0,0,1,1276,6888.14,0,1,225.55494673394654,0,NONE
Ta45a47c85e,U00258,2026-06-08 09:12:46,2667.75,BILL_PAYMENT,U00593,476,Lagos,DEV-331a6ebb,0,0,1,1169,3412.7,0,4,1196.4534816250732,0,NONE
T42cf9d92af,U00692,2026-06-08 09:26:12,8798.57,AIRTIME_TOPUP,U00249,317,Edo,DEV-96461adc,0,0,2,162,606.17,0,3,289.26816971151413,0,NONE
Ta1ba8b4d89,U00689,2026-06-08 09:26:13,10358.95,P2P_TRANSFER,U01228,1083,Enugu,DEV-045bc9c0,0,0,1,1119,7109.53,0,2,916.5900676642372,0,NONE
Tc7c0865e6d,U01031,2026-06-08 09:28:15,3485.94,MERCHANT_PAYMENT,U00054,1107,Ondo,DEV-aea5147d,0,0,1,1413,3683.11,1,4,981.7577124864987,0,NONE
T872754766d,U00646,2026-06-08 09:56:33,1292.58,MERCHANT_PAYMENT,U01724,1303,Delta,DEV-00d3d128,0,0,1,653,1381.64,0,2,109.67531329157094,0,NONE
T429831948b,U01661,2026-06-08 10:45:18,2543.86,P2P_TRANSFER,U00062,1722,Rivers,DEV-58a6a506,0,0,1,1210,2468.04,0,4,1011.3073726918972,0,NONE
Tf82c72a8c6,U00183,2026-06-08 11:00:31,17078.61,P2P_TRANSFER,U00629,887,Oyo,DEV-d7a0cc0c,0,0,2,867,13401.65,0,3,220.20245866034006,0,NONE
Tf6e33c8706,U00040,2026-06-08 11:24:45,3513.89,P2P_TRANSFER,U00316,911,Abuja (FCT),DEV-6b904fad,0,0,3,743,3496.98,1,0,838.3154444417737,0,NONE
Ta1ebe2c8d9,U01491,2026-06-08 11:41:42,625.46,BILL_PAYMENT,U00193,1680,Ondo,DEV-69f1e9ff,1,0,1,417,863.22,0,1,385.031655744453,0,NONE
Td16c85ccf9,U00257,2026-06-08 12:01:19,620.62,P2P_TRANSFER,U01962,849,Kaduna,DEV-0f0f455a,0,0,1,1343,560.31,0,3,533.8767608227059,0,NONE
Tbda1b41509,U00825,2026-06-08 12:19:45,130410.31,AIRTIME_TOPUP,U00187,1211,Enugu,DEV-62b3da0b,0,0,1,452,9539.09,0,1,720.9767426743635,0,NONE
T71b5d4d829,U00959,2026-06-08 12:23:01,15452.11,AIRTIME_TOPUP,U00787,454,Kaduna,DEV-a6c9ddec,0,0,1,355,9996.77,0,2,138.30139910925539,0,NONE
T3c680366b8,U00121,2026-06-08 12:48:08,3040.63,P2P_TRANSFER,U01640,381,Ogun,DEV-a536ebd8,0,0,1,578,3516.69,0,1,48.49477987369006,0,NONE
Te8d4e895a2,U00453,2026-06-08 13:01:51,1847.33,MERCHANT_PAYMENT,U01472,1495,Anambra,DEV-d3b84e9e,0,0,2,482,1742.33,0,1,267.398216628623,0,NONE
T7e56bc9362,U01224,2026-06-08 13:06:24,7043.84,CASH_OUT,U01484,170,Lagos,DEV-17e96357,0,0,2,1118,6910.35,0,3,522.0835702847023,0,NONE
Tf9aa12334d,U00620,2026-06-08 13:11:50,115161.16,BILL_PAYMENT,U01002,9,Rivers,DEV-3d6b93fb,0,0,2,538,14453.15,0,5,1186.7277573721767,0,NONE
T7108d5876b,U00832,2026-06-08 13:19:28,323853.28,BILL_PAYMENT,U00373,572,Enugu,DEV-02701293,0,0,2,830,64324.42,0,3,108.96131092611549,0,NONE
Tb80b1de91e,U01693,2026-06-08 13:36:05,5828.88,AIRTIME_TOPUP,U01329,1467,Kaduna,DEV-d2bdde70,0,0,2,768,8487.49,0,0,867.2756033150843,0,NONE
T887cb4ac90,U00192,2026-06-08 13:37:34,1171.49,AIRTIME_TOPUP,U01053,319,Anambra,DEV-690de4ad,0,0,2,526,3407.14,1,3,654.9251172591078,0,NONE
T37f4cd2e5c,U01349,2026-06-08 13:53:18,11065.4,CASH_OUT,U01674,1327,Anambra,DEV-2e3acc97,0,0,1,1038,11148.85,1,1,119.61425690013131,0,NONE
T0fc549113f,U00090,2026-06-08 14:12:40,3733.14,BILL_PAYMENT,U01066,1444,Edo,DEV-ae3a9779,0,0,1,895,5761.29,0,3,241.53851754427146,0,NONE
T5525210277,U00863,2026-06-08 14:30:08,9757.66,BILL_PAYMENT,U01429,954,Kano,DEV-76e761fa,0,0,1,528,12856.64,0,3,354.1545690953674,0,NONE
Td3bba67325,U00518,2026-06-08 14:48:56,6754.38,CASH_OUT,U01661,62,Kano,DEV-7553b0a1,0,0,3,1270,6875.69,0,0,367.485752392179,0,NONE
T2b16669e0e,U01274,2026-06-08 14:49:27,4433.88,P2P_TRANSFER,U00290,940,Delta,DEV-34b43a2e,0,0,2,1462,4145.09,0,1,22.980461142469803,0,NONE
T20c481ca9c,U00202,2026-06-08 15:09:44,3078.68,P2P_TRANSFER,U01450,759,Cross River,DEV-eaef15ae,0,0,1,848,3722.66,1,1,383.25289947668483,0,NONE
Taeb6b318b7,U01660,2026-06-08 15:21:39,18069.26,P2P_TRANSFER,U01713,1789,Lagos,DEV-0177d642,0,0,3,1453,38134.89,0,3,1514.4461624972637,0,NONE
T088eb0ac15,U00137,2026-06-08 15:24:38,4946.95,P2P_TRANSFER,U00098,1112,Anambra,DEV-47862846,0,0,2,1419,2686.44,1,3,215.6613836544815,0,NONE
T4532117040,U01808,2026-06-08 15:47:13,5342.82,BILL_PAYMENT,U00653,1041,Delta,DEV-726e930e,0,0,2,595,8357.09,0,0,146.18764058009543,0,NONE
Tb5d3386b61,U01689,2026-06-08 16:26:42,674.43,BILL_PAYMENT,U00176,1474,Ogun,DEV-b7fb0a64,0,0,2,106,1487.51,1,4,104.47499309544533,0,NONE
Tea17a6bf28,U01495,2026-06-08 16:31:12,3317.24,MERCHANT_PAYMENT,U01233,1066,Abuja (FCT),DEV-5bac92dc,0,0,2,506,3283.09,0,1,178.80961689612442,0,NONE
Tb9a85bb599,U01487,2026-06-08 16:44:30,87533.01,P2P_TRANSFER,U00525,9,Kaduna,DEV-ffc00b9c,0,0,1,1314,6524.19,0,6,56.44510807459983,1,SMURFING
T57f5aaf2bd,U01880,2026-06-08 17:24:49,8094.32,BILL_PAYMENT,U00961,660,Ondo,DEV-26a57ba2,0,0,2,548,9980.38,0,3,141.96005182834654,0,NONE
Tf2115bc109,U00142,2026-06-08 17:42:35,863.27,P2P_TRANSFER,U00991,1469,Enugu,DEV-910904f0,0,1,3,1267,1183.89,0,2,854.28692950996,0,NONE
T1ab290e1fe,U01696,2026-06-08 17:46:22,13498.360972512917,P2P_TRANSFER,U00928,9,Ogun,DEV-9b7350e4,0,0,1,1315,6653.92,1,3,53.89119674730949,1,MULE_VELOCITY
T94b4678744,U00932,2026-06-08 17:54:40,2171.18,MERCHANT_PAYMENT,U01146,1715,Rivers,DEV-5082cde3,0,0,1,816,408.95,0,1,109.62951339165336,0,NONE
T7fe854be8d,U01997,2026-06-08 17:54:59,3398.84,BILL_PAYMENT,U01948,581,Edo,DEV-4b3abf3b,0,0,1,298,4692.83,0,3,134.1442580747271,0,NONE
T472b3b1cbd,U00770,2026-06-08 18:01:27,3950.37,P2P_TRANSFER,U01646,1,Enugu,DEV-fac88495,0,0,2,244,3278.12,0,1,786.931381822165,0,NONE
Td5cb9a2af5,U00643,2026-06-08 18:12:19,2673.3,P2P_TRANSFER,U00772,1502,Edo,DEV-bb5e6dfc,0,0,2,312,2610.35,0,2,920.5158719480476,0,NONE
Tc6ae1703cc,U01775,2026-06-08 18:16:09,849.53,BILL_PAYMENT,U01110,609,Ogun,DEV-d62df7f6,0,0,2,61,1767.51,0,2,419.4728085042387,0,NONE
T0fe1512728,U00855,2026-06-08 18:23:43,22280.93,BILL_PAYMENT,U00753,911,Ondo,DEV-ffd882e3,0,0,1,904,5944.66,3,5,17.452737082728238,0,NONE
T3e1d7c6511,U00559,2026-06-08 18:24:23,1106.71,P2P_TRANSFER,U00660,863,Anambra,DEV-65f897a6,0,0,2,1245,1158.93,0,2,83.55722133410296,0,NONE
Tb5a8c10a06,U00319,2026-06-08 18:27:14,4951.25,P2P_TRANSFER,U00928,587,Oyo,DEV-c8357244,0,0,1,761,4574.46,1,1,2.8474404422592845,0,NONE
T43ad790c7a,U01013,2026-06-08 18:52:25,11944.41,MERCHANT_PAYMENT,U00722,733,Abuja (FCT),DEV-15285bbe,0,0,2,1425,8085.03,0,1,369.11500610343404,0,NONE
Tcbe2d5892c,U00155,2026-06-08 19:04:08,5783.34,P2P_TRANSFER,U00367,921,Edo,DEV-010234a5,0,0,2,183,5415.89,1,2,362.1313115817108,0,NONE
Tf8fdaea2bb,U00903,2026-06-08 19:10:59,6584.0,P2P_TRANSFER,U00926,1536,Cross River,DEV-920f0f1d,0,0,3,834,6307.92,0,3,1899.5135616528444,0,NONE
T2ce916617c,U00383,2026-06-08 19:15:26,15604.43,MERCHANT_PAYMENT,U00375,1861,Ogun,DEV-b675c8ad,0,0,1,832,11455.9,0,0,2.2167147299763794,0,NONE
Tdbadc6959b,U00481,2026-06-08 19:29:25,4882.72,P2P_TRANSFER,U01826,1906,Abuja (FCT),DEV-dd71ce1f,1,0,2,783,2391.82,1,0,733.3484296654906,0,NONE
Tbdc6c8c87f,U00407,2026-06-08 19:54:46,7037.96,AIRTIME_TOPUP,U00472,168,Rivers,DEV-f26cee8d,1,0,2,843,5528.59,1,2,181.13208742836983,0,NONE
T515530cb51,U01316,2026-06-08 20:04:04,5422.07,P2P_TRANSFER,U00048,1475,Anambra,DEV-500b5a9f,0,0,1,146,6207.96,0,2,98.17544884261495,0,NONE
T027ae87462,U01661,2026-06-08 20:12:23,2446.28,MERCHANT_PAYMENT,U01518,564,Rivers,DEV-58a6a506,0,0,1,1210,2468.04,0,1,18.366961782202235,0,NONE
Tbdb2a035ad,U01216,2026-06-08 20:53:20,20432.33,MERCHANT_PAYMENT,U00203,981,Enugu,DEV-6110cdd8,0,0,1,215,10275.35,0,2,81.81078576610992,0,NONE
T10cc536c47,U00322,2026-06-08 21:06:32,4585.08,MERCHANT_PAYMENT,U01141,562,Kano,DEV-5506a463,1,0,2,248,4290.05,2,9,22.347218419180155,0,NONE
T564a00f91e,U00931,2026-06-08 21:09:03,6104.47,AIRTIME_TOPUP,U01230,1560,Cross River,DEV-7c56ebf8,0,0,1,1293,3731.23,1,3,152.82813662046584,0,NONE
T8cc40a454a,U00694,2026-06-08 21:10:14,8221.72,P2P_TRANSFER,U00209,1035,Lagos,DEV-ce8a7763,0,0,1,92,12362.58,2,0,173.34007156356807,0,NONE
Tb37eca80e5,U00969,2026-06-08 21:18:18,1329.06,MERCHANT_PAYMENT,U00698,1789,Anambra,DEV-2a1ee14f,0,0,2,241,2211.18,0,3,647.0160282783917,0,NONE
T2e0db9acfb,U00497,2026-06-08 21:59:48,7510.19,AIRTIME_TOPUP,U00724,1563,Oyo,DEV-ffa022d9,0,0,2,1278,7114.46,0,3,133.2055474309035,0,NONE
T7ee4b1b7e8,U01904,2026-06-08 22:21:41,2478.81,CASH_OUT,U01738,1183,Lagos,DEV-13e92c46,0,0,1,475,1548.69,0,0,276.282834257197,0,NONE
T868005c6fc,U01958,2026-06-08 22:46:50,1978.47,AIRTIME_TOPUP,U00342,1231,Enugu,DEV-66954c45,0,0,1,598,3216.66,0,1,267.2529821318615,0,NONE
T9bc2aca882,U00196,2026-06-08 22:52:14,8507.26,BILL_PAYMENT,U00674,405,Edo,DEV-9e0d8796,0,0,1,1442,17852.4,1,3,396.32506269310574,0,NONE
T746bf88891,U00421,2026-06-08 23:08:36,3984.65,P2P_TRANSFER,U01093,1721,Ogun,DEV-1e0ffe25,0,0,2,1464,7605.64,0,1,900.8411331988243,0,NONE
T7ca1ff3771,U00419,2026-06-08 23:25:41,5353.27,BILL_PAYMENT,U01031,1535,Ondo,DEV-a56ee099,0,0,1,1429,4894.32,1,1,1107.4547505458647,0,NONE
T63bd003045,U01003,2026-06-08 23:28:55,12376.29,P2P_TRANSFER,U00431,1991,Anambra,DEV-ab4143a3,0,0,2,1243,5946.41,0,2,2205.8439458271196,0,NONE
Tb19d8e7d42,U00864,2026-06-08 23:30:07,5640.68,MERCHANT_PAYMENT,U00198,0,Delta,DEV-f0ff58a3,0,0,1,1004,3497.36,0,2,257.69026404718306,0,NONE
